Theoretical pI,Instability index,Gravy,Target
9.345095253,31.64348361,-0.221311475,Stable
9.328333473,38.84539286,-0.27,Stable
8.192529488,50.33492424,-0.106818182,Less Stable
6.746924782,49.61761404,-0.161403509,Unstable
5.250297356,35.4106383,-0.3443769,Less Stable
6.433969307,22.24846939,-0.157653061,Less Stable
8.956673241,35.5000463,-0.204166667,Stable
6.644387245,42.86755556,-0.215111111,Unstable
9.517741585,24.61918605,0.045930233,Stable
6.978316307,44.70567961,-0.365372168,Unstable
8.6986063,32.78201161,-0.099032882,Stable
7.994224739,42.13038304,-0.312311902,Less Stable
8.428935051,42.58284314,-0.305392157,Less Stable
7.055787849,47.00711462,-0.102371542,Less Stable
8.609188652,47.00440625,-0.1753125,Less Stable
7.588028145,42.3597948,-0.3124487,Less Stable
7.143547249,43.54985437,-0.360841424,Less Stable
8.202908897,47.56970492,-0.023606557,Less Stable
7.995836449,42.30343365,-0.308207934,Less Stable
8.401213646,30.34932249,-0.310840108,Stable
6.734931755,48.97724138,0.131724138,Less Stable
8.401213646,29.62303523,-0.310840108,Stable
7.140534782,35.68361111,-0.313055556,Stable
8.653994179,44.85380328,-0.029508197,Less Stable
8.401213646,30.34932249,-0.310840108,Stable
5.987555885,49.79438596,-0.483508772,Unstable
7.140534782,35.68361111,-0.316944444,Stable
6.722029305,29.73880126,-0.196214511,Less Stable
8.843079948,40.16699083,-0.097247706,Less Stable
8.847657204,41.32625688,-0.097247706,Less Stable
6.770171928,40.30938258,-0.009702315,Unstable
8.843079948,39.94056881,-0.102018349,Stable
5.797315788,32.41394366,-0.015774648,Less Stable
9.278499413,48.76676311,-0.072332731,Less Stable
5.928613853,33.26597577,-0.036742934,Less Stable
8.901359367,43.40129799,-0.119378428,Less Stable
8.212127876,39.8753286,-0.113499112,Stable
9.174447441,53.59558011,-0.360220994,Less Stable
7.792696571,36.40454545,-0.679090909,Stable
8.303995323,38.36094099,-0.27814992,Stable
8.261381721,41.66603175,-0.214761905,Less Stable
6.230031013,35.99322709,-0.016334661,Less Stable
9.416397285,35.12979933,-0.224414716,Stable
6.670362663,48.2676661,-0.271890971,Unstable
7.00849781,47.3079386,-0.215350877,Less Stable
5.789301491,47.41101695,-0.327966102,Unstable
5.863419533,55.52569444,-0.432465278,Unstable
5.557909966,52.54131944,-0.398784722,Unstable
7.667261696,31.7513587,-0.348097826,Stable
6.447724342,59.64397463,-0.453911205,Unstable
6.108793449,54.11462774,-0.434890511,Unstable
6.092025948,26.19778393,-0.367590028,Less Stable
5.812321281,45.08969072,-0.508934708,Unstable
6.372867393,29.64047091,-0.363157895,Less Stable
8.516805458,35.25479115,-0.407371007,Stable
8.445181084,37.49085586,-0.009159159,Stable
7.628326988,37.53288043,-0.357608696,Stable
7.170716286,30.78329897,-0.105360825,Stable
5.807831001,37.37443366,-0.213592233,Less Stable
6.040018272,53.26047359,-0.517304189,Unstable
8.580306816,80.3977963,-0.685925926,Less Stable
7.656973839,27.61895735,-0.158767773,Stable
5.744228172,22.75244755,0.125174825,Stable
8.790731621,41.78682171,-0.041860465,Less Stable
8.502944756,37.42009804,-0.42745098,Stable
5.43280735,30.11366906,-0.402158273,Less Stable
9.095344734,44.40542636,-0.128682171,Less Stable
6.640465355,36.74554545,-0.394545455,Less Stable
9.451790428,42.44285714,-0.078095238,Less Stable
6.6975317,35.02118644,-0.292372881,Less Stable
6.870322227,35.42457627,-0.18559322,Less Stable
6.121980095,52.40824176,-0.363736264,Unstable
7.886369133,21.79669421,-0.37768595,Stable
6.186890221,32.31214286,-0.176428571,Less Stable
6.772672844,28.30925267,-0.188256228,Less Stable
6.231110954,41.18905109,-0.508029197,Unstable
8.661988258,35.43839286,-0.326785714,Stable
9.010181999,33.86388889,-0.382638889,Stable
6.199110603,31.07368421,-0.366917293,Less Stable
8.549490929,47.70415978,-0.321487603,Less Stable
8.9451334,39.98632075,-0.081132075,Stable
9.380617332,17.97163121,-0.075886525,Stable
6.897661781,47.56165414,-0.19924812,Unstable
5.785265923,19.45517241,-0.284137931,Less Stable
6.885611916,41.46333333,-0.426296296,Unstable
5.559558296,58.77821012,-0.628015564,Unstable
9.381455421,35.40590551,-0.267322835,Stable
4.923643684,40.39869565,-0.029565217,Unstable
9.327173042,33.86621622,-0.542342342,Stable
5.353062248,34.59479675,0.081707317,Stable
6.279594612,51.979375,-0.383125,Unstable
5.676021385,47.43732719,-0.492626728,Unstable
6.383382607,38.69983271,-0.199814126,Less Stable
8.927340126,48.79737705,-0.156393443,Less Stable
5.890645409,55.89363167,-0.416695353,Unstable
7.704661751,60.13053435,-0.103053435,Less Stable
5.342490196,45.85491071,-0.293303571,Unstable
5.743602943,27.47975078,-0.45046729,Less Stable
10.09267063,16.28074866,-0.489839572,Stable
6.417599678,35.9921519,-0.186075949,Less Stable
8.263251305,57.17424528,-0.779874214,Less Stable
9.512003899,34.66470588,-0.218552036,Stable
5.833124352,51.37868217,-0.35,Unstable
6.633758354,44.59958333,-0.403333333,Unstable
6.462161446,57.97537313,-0.185820896,Unstable
8.612992287,35.54242938,-0.223163842,Stable
6.608408165,31.25233918,-0.278362573,Less Stable
5.097173119,47.14460432,-0.186330935,Unstable
5.800498772,40.12188442,-0.062311558,Unstable
6.541110802,29.634,-0.446333333,Less Stable
5.750707817,25.58015564,-0.214007782,Less Stable
5.810502434,52.80805369,-0.099328859,Unstable
8.072167015,43.78064516,-0.160394265,Less Stable
5.556375313,43.28571429,0.001587302,Less Stable
6.266862679,59.19225352,-0.073943662,Unstable
5.627594566,50.01886792,-0.354245283,Unstable
9.519288826,34.43979592,-0.104081633,Stable
7.590699577,46.80736,-0.38832,Less Stable
5.699552727,53.81625239,-0.66042065,Unstable
9.194174767,32.06736111,-0.361111111,Stable
6.945690727,45.54513274,-0.278761062,Unstable
5.153159523,60.08450704,-0.33028169,Unstable
9.346191216,51.61994662,-0.266192171,Less Stable
9.099599648,35.15656566,-0.154208754,Stable
7.802302361,45.12987159,-0.308346709,Less Stable
5.471003151,44.42692308,-0.206043956,Unstable
9.383196068,29.19241379,-0.219310345,Stable
8.195430565,35.10819417,-0.198252427,Stable
8.541367912,35.65108696,-0.094565217,Stable
6.716061211,32.67283981,-0.286407767,Less Stable
5.434342003,37.41082949,-0.398387097,Less Stable
9.259287834,45.76614604,-0.196348884,Less Stable
9.178186607,28.47061995,-0.511051213,Stable
8.496240044,34.67055901,-0.254968944,Stable
9.69425602,22.14472362,-0.42160804,Stable
5.81522007,47.77543253,-0.534602076,Unstable
8.195946312,41.17602972,-0.066242038,Less Stable
5.507380104,30.52569028,0.078991597,Stable
5.95748806,39.3137613,-0.182097649,Less Stable
8.779514122,41.96299838,-0.371853052,Less Stable
9.331750298,25.43925234,-0.235202492,Stable
8.424357796,49.46642857,-0.078928571,Less Stable
6.718448448,53.6986755,-0.405960265,Unstable
8.91160984,31.39544304,-0.067088608,Stable
9.170708275,37.46295181,-0.087951807,Stable
9.47525692,48.80272727,-0.005454545,Less Stable
5.323505974,33.78863636,-0.194949495,Less Stable
6.179955864,56.3797006,-0.047904192,Unstable
6.511725044,34.80055838,-0.004060914,Less Stable
6.041496086,41.75516888,-0.101330604,Unstable
9.115523338,37.57,-0.255625,Stable
8.867900276,25.38169935,-0.245751634,Stable
9.411304283,54.72432432,-0.329343629,Less Stable
5.480324745,37.72043222,-0.052848723,Less Stable
5.7314394,45.31076628,-0.041762452,Unstable
5.117691994,50.89611111,-0.197407407,Unstable
5.886950874,54.74194757,-0.044569288,Unstable
9.457463646,32.40409639,-0.211325301,Stable
9.187276649,39.42105263,0.069856459,Stable
9.177412987,60.67234927,-0.443866944,Less Stable
8.423197365,33.7269163,0.037004405,Stable
6.469948387,45.44088542,-0.13046875,Unstable
5.651807976,53.85072464,-0.177681159,Unstable
9.135121727,43.44156379,-0.272839506,Less Stable
5.508005333,41.4475,-0.127272727,Unstable
8.845465279,34.41140909,0.088636364,Stable
8.308314705,35.76008403,-0.002941176,Stable
8.487150002,45.83132203,-0.339322034,Less Stable
8.348671913,54.63,-0.380808081,Less Stable
8.32765522,57.63760589,-0.437384899,Less Stable
8.753404427,39.76883333,-0.5425,Stable
7.209366798,39.33100719,-0.170983213,Stable
6.22008419,34.80682065,-0.412771739,Less Stable
6.183082008,32.91714674,-0.39076087,Less Stable
8.927275658,31.14933078,-0.100573614,Stable
5.870581245,41.16491228,-0.4,Unstable
6.312220192,33.79,-0.37100271,Less Stable
6.461877251,31.37741144,-0.383651226,Less Stable
6.218094826,35.18046196,-0.383967391,Less Stable
9.414011955,41.9284507,-0.243098592,Less Stable
5.655673027,44.2297549,-0.024836601,Unstable
6.900731087,42.55925,-0.4815,Unstable
6.085773659,43.74486486,-0.175675676,Unstable
5.443152046,34.14368231,-0.137545126,Less Stable
7.674991798,34.58236915,-0.362809917,Stable
7.662316704,31.84356164,-0.370958904,Stable
6.837867165,35.02231405,-0.361157025,Less Stable
5.766565895,48.54781086,-0.346059545,Unstable
6.302387047,55.41877395,-0.482950192,Unstable
5.918610191,39.69038462,-0.384065934,Less Stable
8.60486927,52.92011968,-0.099468085,Less Stable
6.016145897,49.69360568,-0.515630551,Unstable
7.036462593,33.98550369,-0.372727273,Stable
9.27501812,34.46886293,0.047975078,Stable
9.648676872,48.30317919,-0.322543353,Less Stable
8.155524635,31.69120879,-0.372252747,Stable
6.736409569,37.41936027,0.01010101,Stable
8.0891222,42.83275,-0.4435,Less Stable
7.53823719,45.62501761,-0.310211268,Less Stable
9.163358879,32.09855422,-0.225542169,Stable
6.217981148,31.81886477,-0.002504174,Less Stable
7.475657463,31.00420988,-0.105061728,Stable
5.348003578,54.80815988,-0.445701357,Unstable
5.957885933,50.91491228,-0.422982456,Unstable
6.872538948,44.97925,-0.441,Unstable
9.212225914,40.96206395,-0.088662791,Less Stable
6.08514843,48.89183673,-0.258163265,Unstable
8.383678246,31.6260274,-0.362739726,Stable
6.612671089,35.78675,-0.4295,Less Stable
5.929466438,43.47465116,-0.262790698,Unstable
6.113170052,41.03561873,-0.001839465,Unstable
8.348285103,39.76159345,-0.362101637,Stable
6.027343178,41.32112676,-0.055555556,Unstable
8.377682686,33.59597315,-0.176957494,Stable
6.418509102,37.04812834,0.120320856,Stable
6.038028908,37.61816038,-0.257783019,Less Stable
8.574375725,42.53182549,-0.422617681,Less Stable
7.040839195,32.88333333,-0.35,Stable
8.456205177,28.10441176,-0.015441176,Stable
6.727542686,28.46744186,-0.591569767,Less Stable
6.071961784,49.9498062,-0.495736434,Unstable
9.083353615,34.78457944,-0.187850467,Stable
6.974962807,47.53585859,-0.138383838,Unstable
9.465909004,45.63050193,-0.082625483,Less Stable
9.283656883,35.23939394,-0.188257576,Stable
6.717311668,25.95345205,-0.312328767,Less Stable
6.715720177,30.27920548,-0.344931507,Less Stable
8.511841393,44.88082993,-0.320272109,Less Stable
7.112797356,28.88550685,-0.341369863,Stable
9.75885334,18.77731092,-0.018487395,Stable
8.970469475,31.00537634,-0.438978495,Stable
6.867139244,30.24920213,-0.314095745,Less Stable
8.087897301,33.34741144,-0.369209809,Stable
6.103393745,49.635703,-0.377883096,Unstable
5.777478981,51.56226087,-0.449043478,Unstable
9.085610008,45.761949,-0.156102004,Less Stable
5.519543648,50.06604651,-0.421395349,Unstable
8.412173271,42.46224959,-0.333990148,Less Stable
8.47722187,24.94411765,-0.102941176,Stable
7.114502525,28.43287671,-0.322191781,Stable
8.090604973,30.29862259,-0.387603306,Stable
9.618183327,42.55650367,-0.114180929,Less Stable
6.716345406,31.69346995,-0.340710383,Less Stable
6.463127708,27.16386301,-0.343561644,Less Stable
8.0615942,31.76657754,-0.380748663,Stable
5.880016518,50.88573913,-0.46973913,Unstable
6.08401165,40.71358891,-0.157422512,Unstable
6.192403603,52.89079498,-0.367154812,Unstable
6.878734398,41.81935484,-0.022580645,Unstable
8.567348671,51.92509063,0.026888218,Stable
8.571152306,44.72577465,-0.24,Less Stable
8.830121803,36.30310263,-0.330310263,Stable
6.03734684,57.9901454,-0.535379645,Unstable
5.944983482,45.65325885,-0.258845438,Unstable
5.97380085,57.24592,-0.12624,Unstable
8.379294395,29.45842697,-0.194382022,Stable
8.126900673,33.02166667,-0.281944444,Stable
6.567768288,30.9425876,-0.362803235,Less Stable
7.689883614,34.02179487,0.091666667,Stable
5.946177101,47.15288641,-0.266108007,Unstable
9.095989418,35.84344828,-0.288045977,Stable
6.143010521,57.62176,-0.09888,Unstable
8.540916634,34.46053333,-0.3368,Stable
8.126900673,33.55666667,-0.304166667,Stable
6.523092842,32.5,-0.352291105,Less Stable
5.853245354,47.18371681,-0.41840708,Unstable
8.181054115,41.13453809,-0.050405186,Less Stable
5.559558296,58.77821012,-0.628015564,Unstable
5.833124352,51.37868217,-0.35,Unstable
6.462161446,57.97537313,-0.185820896,Unstable
8.612992287,35.54242938,-0.223163842,Stable
5.750707817,25.58015564,-0.214007782,Less Stable
5.810502434,52.80805369,-0.099328859,Unstable
5.097173119,47.14460432,-0.186330935,Unstable
5.556375313,43.28571429,0.001587302,Less Stable
6.266862679,59.19225352,-0.073943662,Unstable
5.627594566,50.01886792,-0.354245283,Unstable
9.519288826,34.43979592,-0.104081633,Stable
7.590699577,46.80736,-0.38832,Less Stable
9.099599648,35.15656566,-0.154208754,Stable
7.802302361,45.12987159,-0.308346709,Less Stable
9.194174767,32.06736111,-0.361111111,Stable
6.945690727,45.54513274,-0.278761062,Unstable
5.153159523,60.08450704,-0.33028169,Unstable
5.471003151,44.42692308,-0.206043956,Unstable
9.383196068,29.19241379,-0.219310345,Stable
8.541367912,35.65108696,-0.094565217,Stable
6.716061211,32.67283981,-0.286407767,Less Stable
9.178186607,28.47061995,-0.511051213,Stable
8.496240044,34.67055901,-0.254968944,Stable
9.69425602,22.14472362,-0.42160804,Stable
5.507380104,30.52569028,0.078991597,Stable
5.81522007,47.77543253,-0.534602076,Unstable
8.195946312,41.17602972,-0.066242038,Less Stable
7.170716286,30.78329897,-0.105360825,Stable
7.656973839,27.61895735,-0.158767773,Stable
5.744228172,22.75244755,0.125174825,Stable
8.790731621,41.78682171,-0.041860465,Less Stable
8.502944756,37.42009804,-0.42745098,Stable
9.095344734,44.40542636,-0.128682171,Less Stable
6.640465355,36.74554545,-0.394545455,Less Stable
9.451790428,42.44285714,-0.078095238,Less Stable
6.6975317,35.02118644,-0.292372881,Less Stable
5.43280735,30.11366906,-0.402158273,Less Stable
6.870322227,35.42457627,-0.18559322,Less Stable
6.121980095,52.40824176,-0.363736264,Unstable
7.886369133,21.79669421,-0.37768595,Stable
6.186890221,32.31214286,-0.176428571,Less Stable
9.010181999,33.86388889,-0.382638889,Stable
6.199110603,31.07368421,-0.366917293,Less Stable
6.897661781,47.56165414,-0.19924812,Unstable
6.772672844,28.30925267,-0.188256228,Less Stable
6.231110954,41.18905109,-0.508029197,Unstable
8.661988258,35.43839286,-0.326785714,Stable
8.549490929,47.70415978,-0.321487603,Less Stable
8.9451334,39.98632075,-0.081132075,Stable
9.380617332,17.97163121,-0.075886525,Stable
5.785265923,19.45517241,-0.284137931,Less Stable
8.122001076,40.52114883,-0.061096606,Less Stable
9.278499413,48.76676311,-0.072332731,Less Stable
5.928613853,33.26597577,-0.036742934,Less Stable
8.901359367,43.40129799,-0.119378428,Less Stable
8.212127876,39.8753286,-0.113499112,Stable
9.174447441,53.59558011,-0.360220994,Less Stable
7.792696571,36.40454545,-0.679090909,Stable
8.303995323,38.36094099,-0.27814992,Stable
8.261381721,41.66603175,-0.214761905,Less Stable
9.628691673,53.71298311,-0.14727955,Less Stable
8.767394066,43.29446296,-0.043333333,Less Stable
8.648127556,57.18985714,-0.259714286,Less Stable
6.230031013,35.99322709,-0.016334661,Less Stable
9.416397285,35.12979933,-0.224414716,Stable
6.670362663,48.2676661,-0.271890971,Unstable
5.789301491,47.41101695,-0.327966102,Unstable
7.00849781,47.3079386,-0.215350877,Less Stable
5.863419533,55.52569444,-0.432465278,Unstable
5.557909966,52.54131944,-0.398784722,Unstable
6.092025948,26.19778393,-0.367590028,Less Stable
5.812321281,45.08969072,-0.508934708,Unstable
7.667261696,31.7513587,-0.348097826,Stable
6.447724342,59.64397463,-0.453911205,Unstable
6.108793449,54.11462774,-0.434890511,Unstable
6.372867393,29.64047091,-0.363157895,Less Stable
8.516805458,35.25479115,-0.407371007,Stable
8.445181084,37.49085586,-0.009159159,Stable
7.628326988,37.53288043,-0.357608696,Stable
9.2554842,55.56367133,-0.331468531,Less Stable
6.291076088,38.78733333,0.044242424,Stable
8.444471931,46.5797891,0.235852373,Stable
7.812037086,50.07571965,-0.413892365,Less Stable
9.776646614,28.99225806,-0.188387097,Stable
7.902808571,49.44326241,-0.563829787,Less Stable
5.220570564,57.95174632,-0.657720588,Unstable
7.622074699,38.42421053,-0.330526316,Stable
6.606020927,37.22355882,-0.357058824,Less Stable
8.821805382,28.33688822,-0.341691843,Stable
9.094442177,48.53585434,-0.040336134,Less Stable
7.669023705,43.13507109,-0.350473934,Less Stable
5.501809883,56.81577909,-0.437672584,Unstable
6.224801826,50.08680961,-0.302744425,Unstable
5.635722542,40.32059063,0.030753564,Less Stable
6.222755623,51.69399684,-0.039336493,Unstable
9.327173042,47.88150808,-0.156912029,Less Stable
8.466777992,40.80751634,0.012636166,Stable
9.015017128,36.36417197,-0.19410828,Stable
7.371471596,38.21110744,-0.209256198,Stable
8.807622337,34.50581717,-0.220498615,Stable
4.921370125,42.51811024,-0.280314961,Unstable
9.068203545,33.86652174,-0.318695652,Stable
8.559741402,45.29642325,-0.321758569,Less Stable
9.531731224,38.99645833,-0.436458333,Stable
8.103756523,29.08224044,-0.297814208,Stable
9.155235863,39.8156682,-0.264516129,Stable
6.444200325,38.18445364,0.02102649,Stable
8.592040062,40.65720251,-0.445511482,Less Stable
8.756241035,38.37272727,0.167676768,Stable
9.099406242,15.23062201,-0.026794258,Stable
9.099406242,15.23062201,-0.017703349,Stable
8.964731789,43.49335583,-0.550626808,Less Stable
7.73058033,33.91872749,-0.072028812,Stable
5.51209774,45.05120846,-0.080060423,Unstable
9.5370821,53.28150943,-0.357358491,Less Stable
5.003275108,35.94298643,-0.128959276,Less Stable
6.347233009,36.97887789,-0.210891089,Less Stable
7.184812355,31.04393768,-0.439943343,Stable
5.814026451,38.51791531,-0.305537459,Less Stable
9.395445061,33.73698113,-0.127924528,Stable
6.755621147,39.8004,-0.448,Less Stable
6.951829338,49.68878049,-0.44195122,Unstable
8.950161934,47.96962306,-0.210421286,Less Stable
9.21757679,41.35581105,-0.166488414,Less Stable
7.025549507,45.36711594,-0.263623188,Less Stable
8.940878487,46.77937984,-0.424651163,Less Stable
5.877345085,46.32618705,-0.502446043,Unstable
8.822385597,48.58385773,-0.290971272,Less Stable
5.754857063,49.77767651,-0.435301669,Unstable
6.320007133,29.0125,-0.31875,Less Stable
6.04803257,55.95922849,-0.420178042,Unstable
5.904798317,52.71286449,-0.483190395,Unstable
8.592168999,33.0030303,-0.388980716,Stable
6.716345406,28.48773224,-0.312295082,Less Stable
5.851142311,52.65817556,-0.471084337,Unstable
9.2179636,45.47739051,-0.195255474,Less Stable
5.800498772,49.49253472,-0.445833333,Unstable
6.365876198,45.03970379,-0.252606635,Unstable
6.826954079,41.31214754,-0.574590164,Unstable
6.281583977,43.58468288,-0.231501057,Unstable
6.118058205,45.28552124,-0.099420849,Unstable
5.758665276,29.9820339,0.056723164,Stable
6.065311623,50.5946875,-0.396428571,Unstable
8.915155602,41.7739008,-0.254423592,Less Stable
5.848527718,42.59435862,-0.455448276,Unstable
6.731464577,39.78939093,-0.345609065,Less Stable
5.691140556,33.30380117,0.009064327,Stable
6.200190544,42.18095278,-0.317232809,Unstable
5.6403265,33.043391,-0.188465975,Less Stable
8.297806358,38.2617737,-0.302446483,Stable
5.405069923,39.66722689,-0.187635054,Less Stable
6.66774807,49.40042918,-0.54248927,Unstable
5.714785576,40.72985075,-0.230845771,Unstable
8.459557533,38.73875494,-0.241304348,Stable
8.884790993,29.04006969,-0.269337979,Stable
9.7548563,44.28446215,-0.355378486,Less Stable
8.817486,35.02363014,0.050684932,Stable
7.682494545,38.45483871,-0.499354839,Stable
5.072050285,41.40664452,0.091362126,Less Stable
6.365705681,37.94145299,-0.68034188,Less Stable
5.757244301,39.57719298,-0.18128655,Less Stable
9.723975945,32.34912281,0.198830409,Stable
4.974457741,40.19012739,-0.282802548,Unstable
8.936881447,44.04928977,-0.188068182,Less Stable
9.561966896,17.2798913,-0.491304348,Stable
8.819162178,37.65070822,0.029745042,Stable
8.696349907,33.8302799,-0.320356234,Stable
9.24271946,37.38461538,-0.034265734,Stable
5.457361794,50.75625,-0.148295455,Unstable
5.47219677,28.55312796,0.402369668,Stable
7.112399483,28.97945205,-0.319452055,Stable
6.067755699,33.41013133,-0.31575985,Less Stable
5.663062096,51.33913043,-0.406719368,Unstable
9.778645134,49.74953846,-0.313230769,Less Stable
6.748914146,28.17309645,-0.082233503,Less Stable
8.965440941,42.10330396,-0.468502203,Less Stable
5.561377144,25.829025,-0.07675,Less Stable
5.676248741,48.06049281,-0.425770021,Unstable
5.666529274,49.24046346,-0.385383244,Unstable
5.067673683,35.54560091,-0.394331066,Less Stable
8.950032997,45.46282243,-0.144299065,Less Stable
9.516258812,42.20987395,0.009453782,Stable
7.122289467,35.58797251,-0.394501718,Stable
7.973530388,38.20026066,0.07464455,Stable
7.730523491,43.70435459,-0.247122862,Less Stable
6.180012703,43.0718759,0.123520924,Less Stable
9.660861397,40.52482993,-0.37414966,Less Stable
7.057947731,46.33958944,-0.23255132,Less Stable
5.664653587,31.20698819,-0.015452756,Less Stable
8.961121559,32.80836653,-0.324302789,Stable
5.807489967,34.07756654,-0.544486692,Less Stable
7.195668602,46.1071517,0.001393189,Stable
7.104385185,41.9224359,-0.546153846,Less Stable
8.237335014,29.06379195,-0.469463087,Stable
7.648959541,34.32539683,-0.54952381,Stable
5.884222603,52.26425633,-0.34414557,Unstable
5.96027317,39.51589537,0.019919517,Stable
8.555486488,35.61700183,-0.12321755,Stable
5.654479408,45.6761324,-0.465156794,Unstable
6.188709068,47.37291899,-0.21801676,Unstable
5.752412987,38.83937984,-0.285426357,Less Stable
7.16037159,31.27540984,-0.294535519,Stable
7.650835228,30.7344186,-0.418604651,Stable
6.049624062,45.2700692,-0.423183391,Unstable
6.269420433,33.61237458,-0.291304348,Less Stable
5.677556038,35.21319588,-0.10371134,Less Stable
9.037065315,50.71284211,-0.144561404,Less Stable
8.375813103,48.89033675,-0.266325037,Less Stable
5.679943275,41.28632385,-0.443654267,Unstable
9.112299919,51.59469304,-0.548431105,Less Stable
6.342742729,33.60428571,-0.23031746,Less Stable
8.72536068,46.27589013,-0.627670397,Less Stable
7.145877647,39.79693548,-0.348387097,Stable
8.76404171,53.16168357,-0.371196755,Less Stable
6.044849586,43.409375,-0.259375,Unstable
8.430740166,45.18269231,-0.478846154,Less Stable
8.862227058,47.64453642,-0.206788079,Less Stable
6.162904167,41.98030019,-0.357786116,Unstable
8.626852989,47.28030612,-0.753689168,Less Stable
7.729159355,48.45319554,-0.40933581,Less Stable
6.818087196,39.84478661,-0.569790795,Less Stable
6.394864082,52.3717524,-0.472624237,Unstable
5.099958229,47.82440945,-0.286614173,Unstable
8.06397953,35.38858696,-0.354347826,Stable
6.855316734,46.0984326,-0.34984326,Unstable
4.37895565,54.3448489,-0.692651099,Unstable
5.443606758,55.60596206,-0.377235772,Unstable
8.533502769,39.93043478,-0.240096618,Stable
9.228858757,47.9845283,-0.565283019,Less Stable
8.529763603,52.56308241,-0.701822504,Less Stable
8.260414696,49.18366972,-0.432477064,Less Stable
5.30685215,42.91485356,-0.286610879,Unstable
8.088026237,42.60645161,-0.341765705,Less Stable
8.247263145,52.52397743,-0.479266573,Less Stable
8.452981758,48.39130435,-0.462111801,Less Stable
6.143294716,50.75690184,-0.370245399,Unstable
9.660861397,40.52482993,-0.37414966,Less Stable
7.057947731,46.33958944,-0.23255132,Less Stable
5.664653587,31.20698819,-0.015452756,Less Stable
8.961121559,32.80836653,-0.324302789,Stable
5.807489967,34.07756654,-0.544486692,Less Stable
7.195668602,46.1071517,0.001393189,Stable
7.104385185,41.9224359,-0.546153846,Less Stable
8.237335014,29.06379195,-0.469463087,Stable
7.648959541,34.32539683,-0.54952381,Stable
5.884222603,52.26425633,-0.34414557,Unstable
8.555486488,35.61700183,-0.12321755,Stable
5.96027317,39.51589537,0.019919517,Stable
5.654479408,45.6761324,-0.465156794,Unstable
6.188709068,47.37291899,-0.21801676,Unstable
5.752412987,38.83937984,-0.285426357,Less Stable
7.16037159,31.27540984,-0.294535519,Stable
6.269420433,33.61237458,-0.291304348,Less Stable
5.677556038,35.21319588,-0.10371134,Less Stable
7.650835228,30.7344186,-0.418604651,Stable
6.049624062,45.2700692,-0.423183391,Unstable
9.037065315,50.71284211,-0.144561404,Less Stable
8.375813103,48.89033675,-0.266325037,Less Stable
8.925728416,45.10317287,-0.389277899,Less Stable
5.403421593,32.51020107,-0.301407507,Less Stable
8.821354103,44.0883237,-0.38867052,Less Stable
6.312618065,45.69660651,-0.328638682,Unstable
7.698295784,42.05,-0.36643454,Less Stable
4.71299839,37.49489209,-0.444316547,Less Stable
8.176347923,40.31609073,-0.422414943,Less Stable
8.653800774,36.31997719,-0.488483466,Stable
8.905163002,34.60688705,-0.254269972,Stable
6.119820213,41.30801205,-0.339307229,Unstable
6.021886635,40.27596282,-0.463678619,Unstable
6.683265114,43.00490323,-0.587741935,Unstable
5.810388756,41.79143523,-0.303541473,Unstable
5.341467094,42.70865604,-0.497038724,Unstable
5.776285362,52.39553159,-0.43605547,Unstable
5.65101223,53.20624555,-0.334875445,Unstable
5.558876228,44.10327332,-0.139607201,Unstable
8.731356239,41.9935567,-0.43152921,Less Stable
6.389180183,40.55586707,-0.300229183,Unstable
5.605541039,46.29329041,-0.356509299,Unstable
5.954816628,41.01756007,-0.42754159,Unstable
6.082818031,45.85813609,-0.425,Unstable
8.937203789,38.85251866,-0.391511194,Stable
5.672326851,49.07483837,-0.579388252,Unstable
5.47441349,38.37478992,-0.29719888,Less Stable
4.750796318,46.7128318,-0.505256242,Unstable
6.732771873,34.9904064,-0.432019704,Less Stable
5.650671196,45.53222222,-0.585259259,Unstable
5.463329887,35.82100539,-0.221184919,Less Stable
6.640806389,42.64943791,-0.294248366,Unstable
7.953158379,35.91355655,-0.442261905,Stable
8.840307808,44.19532925,-0.417611026,Less Stable
5.741158867,33.10413278,-0.351435407,Less Stable
7.509760857,29.18052851,-0.255910987,Stable
6.255779076,40.90859764,-0.378899083,Unstable
8.611573982,29.60125118,-0.466635071,Stable
5.931796837,41.26203346,-0.458043758,Unstable
8.83025074,38.99274406,-0.310817942,Stable
8.749600792,38.93086771,-0.359317212,Stable
5.722458839,44.10282353,-0.337882353,Unstable
8.526024437,44.16016186,-0.309458776,Less Stable
5.955612373,44.19912214,-0.425572519,Unstable
5.506129646,39.20019685,-0.351574803,Less Stable
4.682873726,37.4749503,-0.409642147,Less Stable
8.970018196,39.68398185,-0.37046371,Stable
6.412370491,41.08757177,-0.484569378,Unstable
6.180694771,35.79497487,-0.288442211,Less Stable
8.781512642,31.23910615,-0.410167598,Stable
9.021463966,40.43546566,-0.437441204,Less Stable
8.295549965,41.78832543,-0.419273302,Less Stable
5.210339546,34.89807322,-0.359537572,Less Stable
5.92992115,38.03071429,-0.289812646,Less Stable
6.192403603,51.19613128,-0.39301676,Unstable
5.60656414,36.45684831,-0.415022091,Less Stable
5.698018074,45.63714286,-0.354690832,Unstable
7.539771843,41.62067757,-0.357009346,Less Stable
6.484726524,39.26891892,-0.498069498,Less Stable
6.256915855,44.58330337,-0.314531835,Unstable
5.131162834,31.8755137,-0.285616438,Less Stable
